,loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,customer_lifetime_value,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
15829,856502,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,63609.0,Married,Star,,Standard,,,,
15830,178864,Canada,Alberta,Calgary,T3E 2V9,Female,College,,Single,Star,,Standard,,,,
15831,669493,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,46904.0,Married,Star,,Standard,,,,
15832,445137,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,53443.0,Married,Star,,Standard,,,,
15833,318285,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,73945.0,Single,Star,,Standard,,,,
15834,765924,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,73945.0,Single,Star,,Standard,,,,
15835,812513,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,73945.0,Single,Star,,Standard,,,,
15836,841916,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,73945.0,Single,Star,,Standard,,,,
15837,971608,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,73945.0,Single,Star,,Standard,,,2017.0,
15838,141456,Canada,Ontario,Toronto,M2M 7K8,Female,Master,85959.0,Divorced,Star,,Standard,,,,
15839,369646,Canada,Alberta,Peace River,T9O 2W2,Female,Master,85959.0,Divorced,Star,,Standard,,,,
15840,377968,Canada,Quebec,Montreal,H2T 2J6,Female,Master,85959.0,Divorced,Star,,Standard,,,,
15841,432579,Canada,Quebec,Quebec City,G1B 3L5,Female,Master,85959.0,Divorced,Star,,Standard,,,,
15842,634181,Canada,British Columbia,Victoria,V10 6T5,Female,Master,85959.0,Divorced,Star,,Standard,,,,
15843,863516,Canada,Quebec,Hull,J8Y 3Z5,Male,Master,85959.0,Divorced,Star,,Standard,,,,
15844,154889,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Star,,Standard,,,2017.0,
15845,496191,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,76018.0,Married,Star,,Standard,,,,
15846,788997,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,57615.0,Married,Star,,Standard,,,,
15847,365761,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Single,Star,,Standard,,,,
15848,641160,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Star,,Standard,,,,
15849,216095,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,64064.0,Divorced,Star,,2018 Promotion,,,,
15850,678616,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Married,Star,,Standard,,,,
15851,380795,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,70056.0,Single,Star,,Standard,,,,
15852,156948,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,96550.0,Married,Star,,Standard,,,,
15853,370300,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,96550.0,Married,Star,,Standard,,,,
15854,772834,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,96550.0,Married,Star,,Standard,,,,
15855,346295,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,58490.0,Married,Star,,Standard,,,,
15856,633787,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,58490.0,Married,Star,,Standard,,,,
15857,264365,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,72294.0,Married,Star,,Standard,,,,
15858,211030,Canada,Saskatchewan,Regina,S6J 3G0,Female,High School or Below,54033.0,Single,Star,,Standard,,,,
15859,244595,Canada,Ontario,Toronto,M2P 4F6,Male,High School or Below,54033.0,Single,Star,,Standard,,,,
15860,431034,Canada,Quebec,Montreal,H2T 2J6,Female,High School or Below,54033.0,Single,Star,,Standard,,,,
15861,505988,Canada,Ontario,Thunder Bay,K8T 5M5,Male,High School or Below,54033.0,Single,Star,,Standard,,,,
15862,766733,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,High School or Below,54033.0,Single,Star,,Standard,,,,
15863,945133,Canada,British Columbia,Victoria,V10 6T5,Female,High School or Below,54033.0,Single,Star,,Standard,,,,
15864,517797,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,,Standard,,,,1.0
15865,997539,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,81973.0,Married,Star,,Standard,,,,
15866,671173,Canada,Ontario,Toronto,P1L 8X8,Male,College,,Single,Star,,Standard,,,,
15867,462253,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,94683.0,Married,Star,,Standard,,,2017.0,
15868,729154,Canada,Ontario,London,M5B 3E4,Male,Bachelor,84961.0,Single,Star,,Standard,,,,
15869,546997,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,71941.0,Married,Star,,Standard,,,,
15870,393329,Canada,Yukon,Whitehorse,Y2K 6R0,Male,College,,Single,Star,,Standard,,,,
15871,481931,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,89306.0,Married,Star,,Standard,,,,
15872,707146,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,89306.0,Married,Star,,Standard,,,,
15873,173834,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,61093.0,Married,Star,,Standard,,,,
15874,503988,Canada,Ontario,Toronto,P5S 6R4,Male,High School or Below,48246.0,Married,Star,,Standard,,,,
15875,863884,Canada,British Columbia,Vancouver,V6E 3D9,Male,High School or Below,48246.0,Married,Star,,Standard,,,,
15876,140223,Canada,Ontario,Toronto,M2M 7K8,Female,High School or Below,51302.0,Married,Star,,Standard,,,2016.0,
15877,833169,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,58653.0,Single,Star,,Standard,,,2017.0,
15878,652034,Canada,Yukon,Whitehorse,Y2K 6R0,Male,College,,Single,Star,,Standard,,,,
15879,601105,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,54798.0,Married,Star,,Standard,,,,
15880,502353,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Star,,Standard,,,,
15881,696486,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Married,Star,,Standard,,,,
15882,562677,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,56600.0,Married,Star,,Standard,,,,
15883,612311,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,56600.0,Married,Star,,Standard,,,,
15884,908248,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,High School or Below,44469.0,Married,Star,,Standard,,,2015.0,
15885,920792,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,,Standard,,,,
15886,777861,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,64353.0,Married,Star,,Standard,,,,
15887,283770,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,55950.0,Divorced,Star,,Standard,,,,
15888,576947,Canada,Quebec,Quebec City,G1B 3L5,Female,Doctor,48742.0,Married,Star,,Standard,,,,
15889,138853,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,,Single,Star,,Standard,,,,
15890,281108,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,62247.0,Married,Star,,2018 Promotion,,,,
15891,861675,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Married,Star,,Standard,,,,
15892,634328,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,92652.0,Married,Star,,Standard,,,,
15893,553061,Canada,Ontario,London,M5B 3E4,Male,Bachelor,90023.0,Married,Star,,Standard,,,,
15894,689389,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,51041.0,Married,Star,,Standard,,,,
15895,558598,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,78679.0,Single,Star,,Standard,,,,
15896,532832,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,61262.0,Married,Star,,Standard,,,,
15897,727847,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,61262.0,Married,Star,,Standard,,,,
15898,156305,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,61813.0,Married,Star,,Standard,,,,
15899,604630,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,61813.0,Married,Star,,Standard,,,2015.0,
15900,237888,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,85364.0,Married,Star,,Standard,,,,
15901,260515,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,85364.0,Married,Star,,Standard,,,,
15902,617348,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,85364.0,Married,Star,,Standard,,,,
15903,728021,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,85364.0,Married,Star,,Standard,,,,
15904,764513,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,85364.0,Married,Star,,Standard,,,,
15905,957764,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,85364.0,Married,Star,,Standard,,,,10.0
15906,358948,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,104777.0,Divorced,Star,,Standard,,,2015.0,
15907,937788,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,104777.0,Divorced,Star,,Standard,,,,
15908,704423,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,56226.0,Single,Star,,Standard,,,,
15909,952163,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Single,Star,,Standard,,,2016.0,
15910,100737,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Star,,Standard,,,,
15911,881983,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,52872.0,Single,Star,,Standard,,,,
15912,321954,Canada,Alberta,Banff,T4V 1D4,Female,Doctor,48210.0,Married,Star,,Standard,,,,
15913,379110,Canada,Ontario,Toronto,P1W 1K4,Female,College,,Single,Star,,Standard,,,,
15914,270160,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Married,Star,,Standard,,,,
15915,330053,Canada,Nova Scotia,Halifax,B3J 9S2,Female,College,,Single,Star,,Standard,,,,
15916,482882,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,,Single,Star,,Standard,,,,
15917,337857,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,100113.0,Married,Star,,Standard,,,,
15918,375115,Canada,Ontario,Sudbury,M5V 1G5,Female,College,,Single,Star,,Standard,,,,
15919,102308,Canada,Quebec,Montreal,H2T 2J6,Male,College,,Single,Star,,Standard,,,,
15920,676941,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,49886.0,Married,Star,,Standard,,,,
15921,835062,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,88595.0,Divorced,Star,,Standard,,,,
15922,236093,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,56894.0,Married,Star,,Standard,,,,
15923,599778,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,44642.0,Single,Star,,2018 Promotion,,,,
15924,101363,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,59310.0,Married,Star,,Standard,,,,
15925,188559,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,Bachelor,103968.0,Married,Star,,Standard,,,,
15926,591377,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,95265.0,Single,Star,,Standard,,,,
15927,717521,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,77603.0,Married,Star,,Standard,,,,
15928,302188,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,74521.0,Married,Star,,Standard,,,,
15929,244527,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,53666.0,Divorced,Star,,2018 Promotion,,,,
15930,394195,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Star,,Standard,,,2017.0,
15931,581294,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Single,Star,,Standard,,,,
15932,447439,Canada,British Columbia,Whistler,V6T 1Y8,Male,Master,86311.0,Married,Star,,Standard,,,2018.0,
15933,199507,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,61062.0,Married,Star,,Standard,,,,
15934,619483,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Star,,Standard,,,,
15935,190465,Canada,Ontario,Sudbury,M5V 1G5,Female,College,,Single,Star,,Standard,,,,
15936,925164,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,72202.0,Single,Star,,Standard,,,,
15937,341169,Canada,Quebec,Montreal,H2Y 4R4,Female,College,,Single,Star,,Standard,,,,
15938,278916,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,79459.0,Married,Star,,Standard,,,,
15939,265284,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Single,Star,,Standard,,,,
15940,305843,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Single,Star,,Standard,,,,
15941,507112,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,,Standard,,,,
15942,574835,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Star,,Standard,,,,
15943,608605,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,51160.0,Married,Star,,Standard,,,,
15944,142621,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,48521.0,Divorced,Star,,2018 Promotion,,,,
15945,708539,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,52821.0,Single,Star,,Standard,,,,
15946,467945,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,,Single,Star,,Standard,,,,
15947,747227,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,97726.0,Divorced,Star,,Standard,,,,
15948,223534,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,59377.0,Married,Star,,Standard,,,,
15949,387721,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Star,,Standard,,,2018.0,
15950,887730,Canada,Ontario,Trenton,K8V 4B2,Male,High School or Below,78331.0,Married,Star,,Standard,,,,
15951,948576,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,93601.0,Single,Star,,Standard,,,,
15952,883773,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,82077.0,Married,Star,,Standard,,,,
15953,243696,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,85211.0,Married,Star,,Standard,,,,
15954,995079,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,71922.0,Married,Star,,Standard,,,2016.0,
15955,217124,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,90620.0,Married,Star,,Standard,,,,
15956,185101,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Star,,Standard,,,,
15957,611817,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Single,Star,,Standard,,,,
15958,665646,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Single,Star,,Standard,,,,
15959,726499,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Single,Star,,Standard,,,,
15960,921375,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Single,Star,,Standard,,,,
15961,968807,Canada,Ontario,Toronto,P5S 6R4,Male,College,,Single,Star,,Standard,,,,
15962,471098,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,86536.0,Divorced,Star,,Standard,,,,
15963,365863,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,59372.0,Married,Star,,Standard,,,,
15964,565008,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Single,Star,,Standard,,,,
15965,871606,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Star,,Standard,,,,
15966,346456,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,61014.0,Married,Star,,Standard,,,,
15967,251779,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,58907.0,Married,Star,,Standard,,,,
15968,236001,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,57139.0,Married,Star,,Standard,,,,
15969,306708,Canada,British Columbia,Vancouver,V5R 1W3,Female,High School or Below,50872.0,Married,Star,,Standard,,,,
15970,241165,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,96615.0,Married,Star,,Standard,,,2015.0,
15971,689912,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Divorced,Star,,Standard,,,,
15972,204000,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,66994.0,Married,Star,,Standard,,,,
15973,112797,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,90649.0,Married,Star,,Standard,,,2015.0,
15974,591272,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,53068.0,Single,Star,,Standard,,,,
15975,957628,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Divorced,Star,,Standard,,,,
15976,825465,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,69080.0,Married,Star,,Standard,,,,
15977,203245,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,50235.0,Married,Star,,Standard,,,,
15978,358997,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,50235.0,Married,Star,,Standard,,,,
15979,929885,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,82365.0,Single,Star,,Standard,,,,
15980,692729,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,82905.0,Married,Star,,Standard,,,,
15981,649442,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,90991.0,Married,Star,,Standard,,,,
15982,679485,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Star,,Standard,,,,
15983,512615,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,55583.0,Married,Star,,Standard,,,,
15984,931170,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,55583.0,Married,Star,,Standard,,,,
15985,754599,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,92929.0,Married,Star,,Standard,,,,
15986,266884,Canada,Ontario,Kingston,M9K 2P4,Male,Doctor,65018.0,Married,Star,,Standard,,,2016.0,
15987,328394,Canada,Quebec,Montreal,H2Y 4R4,Male,Doctor,65018.0,Married,Star,,Standard,,,,
15988,373321,Canada,Ontario,Toronto,M8Y 4K8,Female,Doctor,65018.0,Married,Star,,Standard,,,,
15989,521702,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Doctor,65018.0,Married,Star,,Standard,,,,
15990,546994,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Doctor,65018.0,Married,Star,,Standard,,,2017.0,
15991,972954,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,65018.0,Married,Star,,Standard,,,,
15992,881399,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,50421.0,Married,Star,,Standard,,,,
15993,768072,Canada,Ontario,Kingston,M9K 2P4,Female,College,,Single,Star,,Standard,,,,
15994,914937,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,73779.0,Married,Star,,Standard,,,,
15995,227303,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,86815.0,Married,Star,,Standard,,,2018.0,
15996,367680,Canada,Ontario,Trenton,K8V 4B2,Female,High School or Below,62283.0,Married,Star,,Standard,,,,
15997,372865,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,67421.0,Married,Star,,Standard,,,2017.0,
15998,200552,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,100803.0,Married,Star,,Standard,,,,
15999,975212,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,100803.0,Married,Star,,Standard,,,,
16000,549402,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,46635.0,Married,Star,,Standard,,,,
16001,891012,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,46635.0,Married,Star,,Standard,,,,
16002,294048,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,68599.0,Married,Star,,Standard,,,,
16003,743257,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Single,Star,,Standard,,,2015.0,
16004,467455,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,72583.0,Married,Star,,Standard,,,2017.0,
16005,134148,Canada,Quebec,Montreal,H2Y 4R4,Male,College,,Single,Star,,Standard,,,,
16006,513590,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,,Single,Star,,Standard,,,,
16007,648043,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Single,Star,,Standard,,,,
16008,995734,Canada,Yukon,Whitehorse,Y2K 6R0,Female,College,,Single,Star,,Standard,,,,
16009,904512,Canada,British Columbia,Vancouver,V6E 3D9,Male,Doctor,125167.0,Divorced,Star,,Standard,,,,
16010,926129,Canada,British Columbia,Vancouver,V5R 1W3,Male,Doctor,125167.0,Divorced,Star,,Standard,,,,
16011,999550,Canada,Quebec,Montreal,H2T 9K8,Female,Doctor,125167.0,Divorced,Star,,Standard,,,,
16012,478770,Canada,Ontario,Toronto,P1J 8T7,Male,High School or Below,50285.0,Divorced,Star,,Standard,,,,7.0
16013,260285,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Master,91789.0,Single,Star,,Standard,,,2015.0,
16014,205671,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,75231.0,Single,Star,,Standard,,,,
16015,298543,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,75231.0,Single,Star,,Standard,,,2018.0,
16016,322000,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,75231.0,Single,Star,,Standard,,,,
16017,483436,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,75231.0,Single,Star,,Standard,,,,
16018,536823,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,75231.0,Single,Star,,Standard,,,,
16019,782818,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,75231.0,Single,Star,,Standard,,,,
16020,928964,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,75231.0,Single,Star,,Standard,,,,
16021,603744,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Married,Star,,Standard,,,,
16022,495381,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,63211.0,Single,Star,,Standard,,,,
16023,413459,Canada,Nova Scotia,Halifax,B3C 2M8,Female,High School or Below,80755.0,Divorced,Star,,Standard,,,,
16024,801227,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,71044.0,Divorced,Star,,Standard,,,,
16025,551981,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,52712.0,Married,Star,,Standard,,,,
16026,576217,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,52712.0,Married,Star,,Standard,,,,
16027,633938,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,52712.0,Married,Star,,Standard,,,,
16028,645450,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,52712.0,Married,Star,,Standard,,,,
16029,919748,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,52712.0,Married,Star,,Standard,,,,
16030,960761,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Doctor,147712.0,Married,Star,,Standard,,,,
16031,540142,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Star,,Standard,,,,
16032,296104,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,83660.0,Divorced,Star,,Standard,,,2017.0,
16033,160143,Canada,Quebec,Montreal,H2T 9K8,Female,High School or Below,69519.0,Married,Star,,Standard,,,,4.0
16034,230124,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,70267.0,Single,Star,,Standard,,,,
16035,663067,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,81129.0,Single,Star,,Standard,,,,
16036,795230,Canada,Ontario,London,M5B 3E4,Male,Bachelor,56506.0,Married,Star,,Standard,,,,
16037,983130,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,51896.0,Married,Star,,2018 Promotion,,,,
16038,392575,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,81393.0,Married,Star,,Standard,,,,
16039,386926,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,76708.0,Married,Star,,Standard,,,,
16040,801542,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,58632.0,Married,Star,,Standard,,,,
16041,261789,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,60458.0,Married,Star,,Standard,,,,
16042,359011,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,60458.0,Married,Star,,Standard,,,,
16043,194297,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,71562.0,Married,Star,,Standard,,,,
16044,330680,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,71562.0,Married,Star,,Standard,,,,
16045,201343,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,55131.0,Divorced,Star,,Standard,,,,
16046,363743,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,91817.0,Married,Star,,Standard,,,,
16047,477869,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,91817.0,Married,Star,,Standard,,,,
16048,924405,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,,Married,Star,,Standard,,,,
16049,575147,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,96926.0,Single,Star,,Standard,,,,
16050,596818,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,96926.0,Single,Star,,Standard,,,,
16051,575818,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,,Married,Star,,Standard,,,,
